,clienteId,cancelouPlano,genero,cidadaoIdoso,temParceiro,temDependentes,mesesContrato,assinaturaTelefonica,multiplasLinhas,provedorInternet,segurancaOnline,backupOnline,protecaoDispositivo,suporteTecnico,streamingTV,streamingFilmes,tipoContrato,contaOnline,gastoDiario,formaPagamento,totalServicosMensalmente,totalGasto,validacaoTotalGasto,diferencaTotalGasto
6750,9305-CDSKC,Sim,Feminino,Não,Não,Não,8,Yes,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,99.65,820.5,797.2,23.299999999999955
6751,9306-CPCBC,Sim,Feminino,Não,Não,Não,3,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,74.25,210.3,222.75,-12.449999999999989
6752,9308-ANMVE,Não,Masculino,Não,Não,Sim,47,Yes,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,55.3,2654.05,2599.1,54.95000000000027
6753,9309-BZGNT,Não,Masculino,Sim,Sim,Não,69,No,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Não,Não,Um ano,Yes,1.0,Cartão de Crédito (Automático),29.8,2134.3,2056.2000000000003,78.09999999999991
6754,9313-CDOGY,Não,Masculino,Não,Sim,Sim,38,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Eletrônica,19.6,717.3,744.8000000000001,-27.500000000000114
6755,9313-QOLTZ,Não,Masculino,Não,Não,Não,26,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Enviada,20.9,518.3,543.4,-25.100000000000023
6756,9314-IJWSQ,Não,Feminino,Não,Sim,Sim,14,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Yes,3.0,Conta Eletrônica,84.8,1203.9,1187.2,16.700000000000045
6757,9314-QDMDW,Não,Masculino,Não,Não,Não,11,Yes,Não,DSL,Não,Sim,Não,Não,Sim,Não,Um ano,Yes,2.0,Conta Eletrônica,61.25,729.95,673.75,56.200000000000045
6758,9317-WZPGV,Sim,Feminino,Sim,Não,Não,2,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Yes,3.0,Transferência bancária (Automático),79.75,159.4,159.5,-0.09999999999999432
6759,9318-NKNFC,Sim,Masculino,Não,Não,Não,1,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Yes,1.0,Conta Enviada,18.85,18.85,18.85,0.0
6760,9323-HGFWY,Não,Feminino,Não,Sim,Não,27,Yes,Não,Fibra ótica,Sim,Não,Não,Sim,Sim,Sim,Um ano,Yes,3.0,Cartão de Crédito (Automático),101.9,2681.15,2751.3,-70.15000000000009
6761,9327-QSDED,Não,Masculino,Não,Não,Não,8,Yes,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,No,1.0,Conta Enviada,43.55,335.4,348.4,-13.0
6762,9330-DHBFL,Não,Feminino,Não,Sim,Sim,23,Yes,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Um ano,Yes,2.0,Conta Enviada,66.25,1533.8,1523.75,10.049999999999955
6763,9330-IJWIO,Sim,Feminino,Não,Não,Não,13,Yes,Sim,Fibra ótica,Sim,Não,Não,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,100.35,1358.85,1304.55,54.299999999999955
6764,9330-VOFSZ,Não,Feminino,Não,Sim,Não,60,Yes,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,4.0,Cartão de Crédito (Automático),110.8,6640.7,6648.0,-7.300000000000182
6765,9332-GYWLO,Não,Feminino,Não,Sim,Sim,6,Yes,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,No,2.0,Conta Eletrônica,54.85,355.1,329.1,26.0
6766,9334-GWGOW,Não,Masculino,Sim,Sim,Não,7,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,74.85,485.25,523.9499999999999,-38.69999999999993
6767,9337-SRRNI,Não,Masculino,Não,Não,Sim,66,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,Yes,1.0,Cartão de Crédito (Automático),25.3,1673.8,1669.8,4.0
6768,9339-FIIJL,Não,Masculino,Não,Sim,Não,72,Yes,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,No,3.0,Transferência bancária (Automático),85.95,6151.9,6188.400000000001,-36.50000000000091
6769,9342-VNIMQ,Não,Masculino,Não,Não,Não,33,Yes,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Yes,2.0,Transferência bancária (Automático),54.65,1665.2,1803.45,-138.25
6770,9347-AERRL,Não,Masculino,Não,Sim,Não,23,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Cartão de Crédito (Automático),19.3,486.2,443.90000000000003,42.299999999999955
6771,9348-ROUAI,Não,Feminino,Não,Sim,Sim,59,Yes,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,No,3.0,Cartão de Crédito (Automático),90.3,5194.05,5327.7,-133.64999999999964
6772,9348-YVOMK,Não,Masculino,Não,Não,Não,4,Yes,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Yes,1.0,Cartão de Crédito (Automático),44.8,176.2,179.2,-3.0
6773,9350-VLHMB,Não,Masculino,Não,Sim,Sim,67,Yes,Sim,Fibra ótica,Não,Sim,Não,Não,Não,Sim,Mensal,Yes,3.0,Transferência bancária (Automático),89.55,6373.1,5999.849999999999,373.2500000000009
6774,9350-ZXYJC,Não,Feminino,Não,Não,Não,4,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,Yes,1.0,Cartão de Crédito (Automático),25.3,116.95,101.2,15.75
6775,9351-HXDMR,Não,Masculino,Não,Sim,Não,72,Yes,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Yes,4.0,Cartão de Crédito (Automático),110.9,8240.85,7984.8,256.0500000000002
6776,9351-LZYGF,Não,Feminino,Não,Sim,Não,42,Yes,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Yes,2.0,Cartão de Crédito (Automático),66.4,2727.8,2788.8,-61.0
6777,9355-NPPFS,Não,Feminino,Sim,Não,Não,26,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,78.8,2006.1,2048.7999999999997,-42.69999999999982
6778,9356-AXGMP,Não,Masculino,Não,Sim,Não,38,Yes,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Um ano,Yes,4.0,Conta Eletrônica,110.7,4428.6,4206.6,222.0
6779,9357-UJRUN,Não,Masculino,Não,Sim,Não,24,Yes,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Um ano,Yes,2.0,Conta Eletrônica,58.35,1346.9,1400.4,-53.5
6780,9359-JANWS,Não,Feminino,Não,Sim,Não,65,Yes,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Dois anos,No,2.0,Cartão de Crédito (Automático),58.9,3857.1,3828.5,28.59999999999991
6781,9359-UGBTK,Não,Feminino,Não,Não,Não,67,Yes,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Um ano,Yes,2.0,Transferência bancária (Automático),72.35,4991.5,4847.45,144.05000000000018
6782,9360-AHGNL,Sim,Feminino,Sim,Sim,Não,43,Yes,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Um ano,Yes,4.0,Conta Enviada,109.55,4830.25,4710.65,119.60000000000036
6783,9360-OMDZZ,Não,Masculino,Não,Não,Não,24,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,94.1,2322.85,2258.3999999999996,64.45000000000027
6784,9361-YNQWJ,Não,Feminino,Não,Não,Não,64,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,Yes,1.0,Transferência bancária (Automático),24.4,1601.2,1561.6,39.600000000000136
6785,9362-MWODR,Não,Feminino,Não,Não,Sim,40,Yes,Não,DSL,Sim,Não,Não,Sim,Sim,Não,Mensal,Yes,2.0,Cartão de Crédito (Automático),64.1,2460.35,2564.0,-103.65000000000009
6786,9364-HVJRK,Sem Informação,Masculino,Não,Não,Não,8,Yes,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Enviada,45.15,438.4,361.2,77.19999999999999
6787,9364-YKUVW,Não,Masculino,Não,Não,Não,15,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Yes,1.0,Conta Enviada,19.8,309.4,297.0,12.399999999999977
6788,9365-CSLBQ,Não,Masculino,Não,Não,Sim,71,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Conta Enviada,24.35,1654.6,1728.8500000000001,-74.25000000000023
6789,9365-SRSZE,Não,Masculino,Sim,Sim,Não,27,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,70.55,1943.9,1904.85,39.05000000000018
6790,9366-PGOCJ,Sem Informação,Masculino,Não,Não,Não,57,Yes,Não,DSL,Não,Sim,Não,Sim,Não,Não,Um ano,Yes,2.0,Conta Enviada,54.65,3134.7,3115.0499999999997,19.65000000000009
6791,9367-OIUXP,Não,Masculino,Não,Não,Não,4,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Enviada,20.7,73.05,82.8,-9.75
6792,9367-TCUYN,Não,Feminino,Não,Não,Não,12,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Enviada,20.1,223.6,241.20000000000002,-17.600000000000023
6793,9367-WXLCH,Sim,Masculino,Não,Não,Não,8,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,No,3.0,Transferência bancária (Automático),84.5,662.65,676.0,-13.350000000000023
6794,9369-XFEHK,Sim,Feminino,Sim,Sim,Não,33,Yes,Sim,Fibra ótica,Não,Sim,Não,Não,Não,Não,Mensal,Yes,3.0,Transferência bancária (Automático),80.6,2656.5,2659.7999999999997,-3.299999999999727
6795,9371-BITHB,Não,Feminino,Não,Sim,Sim,52,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Conta Enviada,19.85,1070.5,1032.2,38.299999999999955
6796,9371-CLMGW,Sem Informação,Feminino,Não,Não,Não,6,Yes,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,No,3.0,Conta Eletrônica,89.3,577.6,535.8,41.80000000000007
6797,9372-TXXPS,Não,Feminino,Não,Sim,Não,60,Yes,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Dois anos,No,2.0,Transferência bancária (Automático),59.85,3483.45,3591.0,-107.55000000000018
6798,9373-WSLOY,Não,Masculino,Sim,Sim,Não,33,No,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Sim,Não,Mensal,Yes,2.0,Conta Eletrônica,50.0,1750.85,1650.0,100.84999999999991
6799,9374-YOLBJ,Não,Feminino,Não,Sim,Sim,1,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Eletrônica,19.25,19.25,19.25,0.0
6800,9375-MHRRS,Não,Masculino,Não,Não,Não,6,Yes,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,No,2.0,Conta Enviada,50.05,288.35,300.29999999999995,-11.949999999999932
6801,9378-FXTIZ,Sim,Feminino,Não,Sim,Não,54,Yes,Sim,DSL,Não,Não,Não,Não,Sim,Sim,Um ano,Yes,2.0,Cartão de Crédito (Automático),70.15,3715.65,3788.1000000000004,-72.45000000000027
6802,9381-NDKME,Sim,Feminino,Sim,Sim,Não,24,No,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Yes,1.0,Cartão de Crédito (Automático),40.65,933.3,975.5999999999999,-42.299999999999955
6803,9385-EHGDO,Não,Feminino,Não,Sim,Sim,35,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,Yes,1.0,Conta Enviada,19.85,739.35,694.75,44.60000000000002
6804,9385-NXKDA,Não,Feminino,Não,Sim,Não,72,Yes,Sim,DSL,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,Yes,3.0,Cartão de Crédito (Automático),82.65,5919.35,5950.8,-31.449999999999818
6805,9386-LDCZR,Não,Masculino,Não,Não,Não,43,Yes,Não,Fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Um ano,Yes,3.0,Cartão de Crédito (Automático),90.65,3882.3,3897.9500000000003,-15.650000000000091
6806,9388-ZEYVT,Não,Masculino,Não,Não,Não,43,No,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Não,Sim,Um ano,No,1.0,Conta Eletrônica,44.15,1931.3,1898.45,32.84999999999991
6807,9389-ACWBI,Não,Feminino,Não,Sim,Sim,5,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,No,2.0,Cartão de Crédito (Automático),69.95,320.4,349.75,-29.350000000000023
6808,9391-DXGGG,Não,Feminino,Sim,Não,Não,44,Yes,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Sim,Um ano,No,3.0,Cartão de Crédito (Automático),89.15,3990.75,3922.6000000000004,68.14999999999964
6809,9391-EOYLI,Sim,Masculino,Sim,Sim,Não,12,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,80.45,950.2,965.4000000000001,-15.200000000000045
6810,9391-LMANN,Não,Masculino,Não,Não,Sim,53,Yes,Não,Fibra ótica,Sim,Sim,Sim,Não,Não,Sim,Um ano,No,3.0,Conta Eletrônica,95.95,5036.9,5085.35,-48.45000000000073
6811,9391-TTOYH,Não,Feminino,Não,Não,Não,23,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Yes,1.0,Conta Enviada,19.5,470.2,448.5,21.69999999999999
6812,9391-YZEJW,Não,Feminino,Não,Não,Não,62,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Um ano,Yes,3.0,Transferência bancária (Automático),94.0,5757.2,5828.0,-70.80000000000018
6813,9392-XBGTD,Não,Masculino,Não,Não,Sim,27,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Conta Enviada,20.6,581.85,556.2,25.649999999999977
6814,9395-RFMFG,Sem Informação,Masculino,Não,Sim,Sim,8,Yes,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Yes,2.0,Conta Eletrônica,54.4,475.1,435.2,39.900000000000034
6815,9396-ZSFLL,Não,Feminino,Não,Não,Não,15,Yes,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,No,2.0,Conta Enviada,48.85,631.4,732.75,-101.35000000000002
6816,9397-TZSHA,Não,Feminino,Não,Não,Não,69,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Cartão de Crédito (Automático),24.6,1678.05,1697.4,-19.350000000000136
6817,9398-MMQTO,Não,Masculino,Não,Não,Não,3,Yes,Não,Fibra ótica,Não,Sim,Não,Não,Não,Não,Mensal,No,2.0,Cartão de Crédito (Automático),74.45,221.1,223.35000000000002,-2.2500000000000284
6818,9399-APLBT,Sim,Feminino,Não,Sim,Sim,1,Yes,Não,Fibra ótica,Não,Sim,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,74.7,74.7,74.7,0.0
6819,9402-CXWPL,Não,Feminino,Não,Não,Não,70,Yes,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Um ano,No,3.0,Conta Eletrônica,98.9,6838.6,6923.0,-84.39999999999964
6820,9402-ORRAH,Não,Feminino,Sim,Não,Não,15,Yes,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,91.5,1400.3,1372.5,27.799999999999955
6821,9402-ROUMJ,Não,Feminino,Não,Sim,Sim,67,Yes,Sim,Fibra ótica,Sim,Não,Sim,Sim,Não,Sim,Um ano,Yes,3.0,Transferência bancária (Automático),100.25,6689.0,6716.75,-27.75
6822,9405-GPBBG,Não,Feminino,Não,Não,Não,64,Yes,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,4.0,Cartão de Crédito (Automático),110.5,7069.25,7072.0,-2.75
6823,9408-HRXRK,Não,Feminino,Não,Sim,Sim,45,Yes,Sim,Fibra ótica,Sim,Sim,Não,Não,Sim,Sim,Mensal,Yes,4.0,Conta Eletrônica,105.15,4730.9,4731.75,-0.8500000000003638
6824,9408-SSNVZ,Sim,Feminino,Não,Não,Não,4,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,70.15,268.35,280.6,-12.25
6825,9411-TPQQV,Não,Feminino,Não,Não,Não,40,No,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Sim,Sim,Um ano,Yes,2.0,Transferência bancária (Automático),54.55,2236.2,2182.0,54.19999999999982
6826,9412-ARGBX,Sim,Feminino,Não,Não,Sim,48,Yes,Não,Fibra ótica,Não,Sim,Sim,Sim,Sim,Não,Dois anos,Yes,3.0,Conta Enviada,95.5,4627.85,4584.0,43.850000000000364
6827,9412-GHEEC,Sim,Masculino,Não,Não,Não,40,Yes,Sim,Fibra ótica,Não,Não,Sim,Sim,Sim,Sim,Mensal,No,3.0,Transferência bancária (Automático),104.8,4131.95,4192.0,-60.05000000000018
6828,9415-DPEWS,Sim,Feminino,Não,Não,Não,18,Yes,Sim,Fibra ótica,Não,Não,Não,Sim,Sim,Não,Mensal,Yes,3.0,Conta Eletrônica,88.35,1639.3,1590.3,49.0
6829,9415-TPKRV,Não,Feminino,Não,Sim,Sim,8,Yes,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,No,2.0,Conta Eletrônica,55.75,446.8,446.0,0.8000000000000114
6830,9415-ZNBSX,Não,Feminino,Não,Sim,Sim,70,Yes,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,3.0,Transferência bancária (Automático),89.0,6293.2,6230.0,63.19999999999982
6831,9418-RUKPH,Não,Feminino,Não,Sim,Sim,38,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,Yes,1.0,Conta Enviada,19.95,756.4,758.1,-1.7000000000000455
6832,9419-IPPBE,Não,Feminino,Não,Sim,Sim,51,Yes,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Sim,Um ano,Yes,3.0,Conta Eletrônica,90.15,4554.85,4597.650000000001,-42.80000000000018
6833,9420-LOJKX,Sim,Feminino,Não,Não,Não,15,Yes,Não,Fibra ótica,Sim,Sim,Não,Não,Sim,Sim,Mensal,Yes,3.0,Cartão de Crédito (Automático),99.1,1426.4,1486.5,-60.09999999999991
6834,9424-CMPOG,Não,Masculino,Não,Sim,Sim,9,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Conta Enviada,19.6,197.4,176.4,21.0
6835,9426-SXNHE,Não,Feminino,Não,Não,Não,2,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Transferência bancária (Automático),18.75,53.15,37.5,15.649999999999999
6836,9430-FRQOC,Sim,Feminino,Não,Não,Sim,4,Yes,Sim,Fibra ótica,Não,Não,Sim,Sim,Não,Não,Mensal,Yes,3.0,Conta Enviada,87.1,341.45,348.4,-6.949999999999989
6837,9430-NKQLY,Não,Masculino,Não,Sim,Sim,72,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,Yes,1.0,Cartão de Crédito (Automático),25.1,1790.8,1807.2,-16.40000000000009
6838,9432-RUVSL,Não,Feminino,Não,Não,Não,48,Yes,Não,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Yes,3.0,Cartão de Crédito (Automático),102.5,4904.25,4920.0,-15.75
6839,9432-VOFYX,Não,Masculino,Não,Não,Não,17,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,70.8,1207.0,1203.6,3.400000000000091
6840,9435-JMLSX,Não,Masculino,Não,Sim,Não,71,Yes,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,3.0,Transferência bancária (Automático),86.1,6045.9,6113.099999999999,-67.19999999999982
6841,9436-ZBZCT,Sim,Masculino,Não,Não,Não,14,Yes,Sim,Fibra ótica,Não,Não,Não,Sim,Sim,Não,Mensal,Yes,3.0,Conta Eletrônica,89.95,1178.4,1259.3,-80.89999999999986
6842,9441-QHEVC,Não,Masculino,Não,Não,Não,1,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Enviada,19.1,19.1,19.1,0.0
6843,9442-JTWDL,Não,Feminino,Não,Não,Não,11,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Cartão de Crédito (Automático),20.05,237.7,220.55,17.149999999999977
6844,9443-JUBUO,Não,Masculino,Não,Sim,Sim,72,No,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,2.0,Cartão de Crédito (Automático),65.25,4478.85,4698.0,-219.14999999999964
6845,9444-JTXHZ,Sim,Masculino,Não,Sim,Não,1,Yes,Não,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,No,3.0,Conta Eletrônica,76.2,76.2,76.2,0.0
6846,9445-SZLCH,Sim,Feminino,Não,Sim,Sim,36,Yes,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Não,Mensal,Yes,3.0,Transferência bancária (Automático),97.35,3457.9,3504.6,-46.69999999999982
6847,9445-ZUEQE,Não,Masculino,Não,Sim,Sim,27,Yes,Sim,Fibra ótica,Não,Sim,Não,Sim,Não,Não,Mensal,Yes,3.0,Cartão de Crédito (Automático),85.2,2151.6,2300.4,-148.80000000000018
6848,9447-YPTBX,Não,Feminino,Não,Sim,Não,50,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,Yes,1.0,Transferência bancária (Automático),19.85,943.1,992.5000000000001,-49.40000000000009
6849,9448-REEVD,Sim,Masculino,Não,Sim,Não,1,Yes,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,No,1.0,Cartão de Crédito (Automático),44.7,44.7,44.7,0.0
6850,9450-TRJUU,Não,Masculino,Não,Não,Não,35,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,No,3.0,Conta Eletrônica,83.15,2848.45,2910.25,-61.80000000000018
6851,9451-LPGOO,Sim,Masculino,Não,Não,Não,7,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,86.8,620.35,607.6,12.75
6852,9451-WLYRI,Não,Feminino,Não,Sim,Não,53,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Cartão de Crédito (Automático),19.05,990.45,1009.6500000000001,-19.200000000000045
6853,9453-PATOS,Não,Feminino,Não,Sim,Não,72,Yes,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,No,3.0,Conta Enviada,85.1,6155.4,6127.2,28.199999999999818
6854,9456-ETVCM,Sem Informação,Masculino,Não,Não,Não,12,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,No,3.0,Conta Eletrônica,94.55,1173.55,1134.6,38.950000000000045
6855,9462-MJUAW,Sim,Masculino,Não,Não,Não,4,Yes,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,No,2.0,Conta Enviada,50.4,206.6,201.6,5.0
6856,9465-RWMXL,Sim,Masculino,Não,Sim,Não,32,Yes,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,Yes,3.0,Conta Eletrônica,78.9,2447.95,2524.8,-76.85000000000036
6857,9467-ROOLM,Não,Feminino,Não,Não,Não,25,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Enviada,19.05,461.3,476.25,-14.949999999999989
6858,9469-WEJBT,Não,Masculino,Não,Sim,Não,37,Yes,Não,Fibra ótica,Não,Não,Sim,Sim,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,90.35,3419.3,3342.95,76.35000000000036
6859,9470-RTWDV,Não,Masculino,Não,Sim,Sim,26,Yes,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Um ano,Yes,3.0,Cartão de Crédito (Automático),82.0,2083.1,2132.0,-48.90000000000009
6860,9470-XCCEM,Não,Masculino,Não,Sim,Sim,35,Yes,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Não,Mensal,Yes,3.0,Transferência bancária (Automático),89.65,3161.6,3137.75,23.84999999999991
6861,9470-YFUYI,Não,Masculino,Sim,Sim,Não,71,Yes,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Um ano,Yes,2.0,Transferência bancária (Automático),71.0,5012.1,5041.0,-28.899999999999636
6862,9473-CBZOP,Não,Feminino,Não,Não,Não,28,Yes,Sim,DSL,Sim,Não,Sim,Não,Não,Não,Um ano,No,2.0,Conta Enviada,59.0,1654.45,1652.0,2.4500000000000455
